,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Company_Name,Daily_Return,Trading_Range,Volume_Ratio,Trading_Day,Trading_Month,Trading_Quarter,Trading_Year
1518,"December 29, 2023",376.45,377.5,374.5,376.65,881300,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.17,3.0,0.86,Friday,December,Q4,2023
1519,"January 02, 2024",373.94,379.94,373.15,379.12,2263100,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.66,6.79,2.57,Tuesday,January,Q1,2024
1520,"January 03, 2024",374.8,376.28,367.85,372.76,2265300,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-1.68,8.44,1.0,Wednesday,January,Q1,2024
1521,"January 04, 2024",374.48,377.93,372.92,373.89,1618300,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.3,5.02,0.71,Thursday,January,Q1,2024
1522,"January 05, 2024",372.89,380.26,372.07,377.3,2913900,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.91,8.19,1.8,Friday,January,Q1,2024
1523,"January 08, 2024",376.84,379.88,372.99,379.66,1902600,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.63,6.88,0.65,Monday,January,Q1,2024
1524,"January 09, 2024",375.5,376.82,372.74,374.66,1708800,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-1.32,4.08,0.9,Tuesday,January,Q1,2024
1525,"January 10, 2024",372.33,373.99,369.58,372.93,1547300,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.46,4.41,0.91,Wednesday,January,Q1,2024
1526,"January 11, 2024",371.88,371.97,365.82,370.77,2209900,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.58,6.15,1.43,Thursday,January,Q1,2024
1527,"January 12, 2024",374.27,376.72,367.67,368.82,2223100,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.53,9.05,1.01,Friday,January,Q1,2024
1528,"January 16, 2024",369.41,375.9,365.47,371.45,3926600,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.71,10.44,1.77,Tuesday,January,Q1,2024
1529,"January 17, 2024",366.33,371.21,365.28,368.26,2415100,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.86,5.93,0.62,Wednesday,January,Q1,2024
1530,"January 18, 2024",371.33,372.61,365.7,368.0,1771200,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.07,6.91,0.73,Thursday,January,Q1,2024
1531,"January 19, 2024",367.82,374.23,363.27,373.16,2598700,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.4,10.96,1.47,Friday,January,Q1,2024
1532,"January 22, 2024",377.22,383.44,375.46,376.83,2922700,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.98,7.98,1.12,Monday,January,Q1,2024
1533,"January 23, 2024",370.99,374.29,369.67,371.76,3313300,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-1.34,4.62,1.13,Tuesday,January,Q1,2024
1534,"January 24, 2024",372.78,375.51,370.21,370.43,2235800,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.36,5.3,0.67,Wednesday,January,Q1,2024
1535,"January 25, 2024",373.64,377.56,372.98,373.65,2376300,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.87,4.59,1.06,Thursday,January,Q1,2024
1536,"January 26, 2024",369.69,371.89,367.84,368.85,3464700,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-1.28,4.05,1.46,Friday,January,Q1,2024
1537,"January 29, 2024",367.0,371.83,365.39,371.56,1632300,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.73,6.44,0.47,Monday,January,Q1,2024
1538,"January 30, 2024",374.92,378.75,372.56,377.72,3897900,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.66,6.18,2.39,Tuesday,January,Q1,2024
1539,"January 31, 2024",376.87,384.59,374.63,374.93,3421100,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.74,9.97,0.88,Wednesday,January,Q1,2024
1540,"February 01, 2024",375.34,380.33,369.84,374.77,2138500,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.04,10.49,0.63,Thursday,February,Q1,2024
1541,"February 02, 2024",372.77,379.55,371.6,378.69,2180900,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.04,7.95,1.02,Friday,February,Q1,2024
1542,"February 05, 2024",375.5,376.22,371.99,373.96,2231100,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-1.25,4.23,1.02,Monday,February,Q1,2024
1543,"February 06, 2024",373.96,377.67,373.94,375.88,1487800,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.51,3.73,0.67,Tuesday,February,Q1,2024
1544,"February 07, 2024",376.2,377.92,373.45,377.52,1963200,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.43,4.46,1.32,Wednesday,February,Q1,2024
1545,"February 08, 2024",376.87,378.93,372.32,375.93,1913700,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.42,6.61,0.97,Thursday,February,Q1,2024
1546,"February 09, 2024",375.67,377.0,373.54,375.17,2028200,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.2,3.46,1.06,Friday,February,Q1,2024
1547,"February 12, 2024",375.89,386.98,375.23,383.35,2797200,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",2.18,11.75,1.38,Monday,February,Q1,2024
1548,"February 13, 2024",378.42,379.96,366.33,369.79,3030800,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-3.54,13.63,1.08,Tuesday,February,Q1,2024
1549,"February 14, 2024",371.87,372.46,366.89,369.1,2041300,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.19,5.57,0.67,Wednesday,February,Q1,2024
1550,"February 15, 2024",370.45,378.05,370.17,376.3,2218900,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.95,7.88,1.09,Thursday,February,Q1,2024
1551,"February 16, 2024",374.18,378.41,371.94,375.35,2376500,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.25,6.47,1.07,Friday,February,Q1,2024
1552,"February 20, 2024",371.94,376.46,371.84,375.43,2358900,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.02,4.62,0.99,Tuesday,February,Q1,2024
1553,"February 21, 2024",372.81,379.47,372.24,379.09,1773100,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.98,7.22,0.75,Wednesday,February,Q1,2024
1554,"February 22, 2024",380.02,386.24,379.8,381.23,2326800,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.57,6.44,1.31,Thursday,February,Q1,2024
1555,"February 23, 2024",380.78,387.41,380.0,381.8,2247400,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.15,7.4,0.97,Friday,February,Q1,2024
1556,"February 26, 2024",381.8,386.69,379.62,380.99,1797800,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.21,7.07,0.8,Monday,February,Q1,2024
1557,"February 27, 2024",382.98,386.54,380.12,381.57,1724900,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.15,6.41,0.96,Tuesday,February,Q1,2024
1558,"February 28, 2024",380.71,386.68,380.52,386.6,2572900,2.75,0.0,GS,"The Goldman Sachs Group, Inc.",1.32,6.16,1.49,Wednesday,February,Q1,2024
1559,"February 29, 2024",388.61,389.35,379.22,382.54,3139100,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-1.05,10.14,1.22,Thursday,February,Q1,2024
1560,"March 01, 2024",383.11,384.5,378.8,381.61,1697700,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.24,5.69,0.54,Friday,March,Q1,2024
1561,"March 04, 2024",382.3,389.93,379.74,385.69,1955100,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.07,10.2,1.15,Monday,March,Q1,2024
1562,"March 05, 2024",384.18,390.84,383.78,384.37,2697800,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.34,7.06,1.38,Tuesday,March,Q1,2024
1563,"March 06, 2024",388.39,388.68,378.09,383.05,2692400,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.34,10.59,1.0,Wednesday,March,Q1,2024
1564,"March 07, 2024",385.34,387.91,380.58,381.93,2033100,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.29,7.33,0.76,Thursday,March,Q1,2024
1565,"March 08, 2024",382.23,389.0,380.24,380.51,1657200,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.37,8.76,0.82,Friday,March,Q1,2024
1566,"March 11, 2024",379.22,379.94,375.04,379.7,1654200,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.21,4.91,1.0,Monday,March,Q1,2024
1567,"March 12, 2024",381.13,382.62,377.36,381.68,1703900,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.52,5.26,1.03,Tuesday,March,Q1,2024
1568,"March 13, 2024",382.4,388.64,381.68,385.75,2370600,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.06,6.95,1.39,Wednesday,March,Q1,2024
1569,"March 14, 2024",387.83,389.75,379.0,382.11,3029500,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.94,10.75,1.28,Thursday,March,Q1,2024
1570,"March 15, 2024",382.36,384.59,379.93,380.73,3763500,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.36,4.65,1.24,Friday,March,Q1,2024
1571,"March 18, 2024",382.15,382.52,376.99,377.94,2069000,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.73,5.53,0.55,Monday,March,Q1,2024
1572,"March 19, 2024",377.64,384.24,377.29,382.16,1858200,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.12,6.95,0.9,Tuesday,March,Q1,2024
1573,"March 20, 2024",379.9,389.87,379.54,389.84,2157400,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",2.01,10.32,1.16,Wednesday,March,Q1,2024
1574,"March 21, 2024",393.08,407.09,392.41,406.79,4613800,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",4.35,14.68,2.14,Thursday,March,Q1,2024
1575,"March 22, 2024",407.47,409.79,398.99,400.01,2189600,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-1.67,10.8,0.47,Friday,March,Q1,2024
1576,"March 25, 2024",400.06,403.59,397.1,398.16,1683900,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.46,6.49,0.77,Monday,March,Q1,2024
1577,"March 26, 2024",399.3,402.48,397.75,399.38,1407000,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.31,4.73,0.84,Tuesday,March,Q1,2024
1578,"March 27, 2024",402.77,408.54,401.54,408.3,2353600,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",2.23,7.0,1.67,Wednesday,March,Q1,2024
1579,"March 28, 2024",409.25,412.19,408.04,410.7,2409700,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.59,4.15,1.02,Thursday,March,Q1,2024
1580,"April 01, 2024",409.71,410.96,405.11,406.59,1863900,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-1.0,5.85,0.77,Monday,April,Q2,2024
1581,"April 02, 2024",403.87,406.26,400.8,403.29,1976000,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.81,5.46,1.06,Tuesday,April,Q2,2024
1582,"April 03, 2024",404.12,409.66,404.12,407.07,1549200,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.94,5.54,0.78,Wednesday,April,Q2,2024
1583,"April 04, 2024",411.01,411.99,398.91,399.45,1704700,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-1.87,13.08,1.1,Thursday,April,Q2,2024
1584,"April 05, 2024",399.76,402.29,394.75,401.24,1694500,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.45,7.54,0.99,Friday,April,Q2,2024
1585,"April 08, 2024",402.25,405.63,400.73,403.67,1181900,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.61,4.9,0.7,Monday,April,Q2,2024
1586,"April 09, 2024",404.62,406.31,400.24,403.84,1247800,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.04,6.07,1.06,Tuesday,April,Q2,2024
1587,"April 10, 2024",397.25,398.67,390.64,394.05,1903300,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-2.42,8.02,1.53,Wednesday,April,Q2,2024
1588,"April 11, 2024",393.78,394.75,388.23,390.83,2176200,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.82,6.52,1.14,Thursday,April,Q2,2024
1589,"April 12, 2024",386.27,387.5,380.64,382.97,2814900,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-2.01,6.85,1.29,Friday,April,Q2,2024
1590,"April 15, 2024",400.19,405.96,392.02,394.17,6177000,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",2.92,13.94,2.19,Monday,April,Q2,2024
1591,"April 16, 2024",397.68,398.19,388.57,390.22,3459700,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-1.0,9.63,0.56,Tuesday,April,Q2,2024
1592,"April 17, 2024",395.67,400.31,394.47,397.15,4373800,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.78,5.84,1.26,Wednesday,April,Q2,2024
1593,"April 18, 2024",398.71,401.04,395.68,396.37,2776300,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.2,5.36,0.63,Thursday,April,Q2,2024
1594,"April 19, 2024",397.3,401.17,396.27,397.24,2805100,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.22,4.91,1.01,Friday,April,Q2,2024
1595,"April 22, 2024",400.13,410.99,397.8,410.37,4165600,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",3.3,13.19,1.49,Monday,April,Q2,2024
1596,"April 23, 2024",410.72,418.23,409.24,416.91,2662300,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.59,9.0,0.64,Tuesday,April,Q2,2024
1597,"April 24, 2024",414.45,417.48,412.59,415.96,1575900,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.23,4.89,0.59,Wednesday,April,Q2,2024
1598,"April 25, 2024",413.95,416.52,407.91,413.02,1970100,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.71,8.61,1.25,Thursday,April,Q2,2024
1599,"April 26, 2024",413.2,421.36,412.62,420.42,2322700,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.79,8.74,1.18,Friday,April,Q2,2024
1600,"April 29, 2024",420.42,426.08,420.05,423.6,2453000,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.76,6.03,1.06,Monday,April,Q2,2024
1601,"April 30, 2024",421.33,424.17,418.87,419.57,1829900,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.95,5.3,0.75,Tuesday,April,Q2,2024
1602,"May 01, 2024",419.55,426.18,418.08,419.81,2310100,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.06,8.1,1.26,Wednesday,May,Q2,2024
1603,"May 02, 2024",423.99,426.39,421.01,425.33,2087500,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.32,5.39,0.9,Thursday,May,Q2,2024
1604,"May 03, 2024",427.72,434.9,427.64,430.85,2406300,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.3,7.26,1.15,Friday,May,Q2,2024
1605,"May 06, 2024",434.36,436.94,432.32,436.25,1914300,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.25,4.62,0.8,Monday,May,Q2,2024
1606,"May 07, 2024",437.72,439.93,435.46,436.37,2058200,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.03,4.47,1.08,Tuesday,May,Q2,2024
1607,"May 08, 2024",435.39,440.52,434.65,439.47,2006700,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.71,5.87,0.97,Wednesday,May,Q2,2024
1608,"May 09, 2024",438.87,448.79,438.87,447.94,2710200,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.93,9.92,1.35,Thursday,May,Q2,2024
1609,"May 10, 2024",448.88,451.07,446.72,447.12,1823900,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.18,4.36,0.67,Friday,May,Q2,2024
1610,"May 13, 2024",448.64,449.55,445.73,445.97,1579600,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.26,3.82,0.87,Monday,May,Q2,2024
1611,"May 14, 2024",447.23,454.04,446.41,450.8,2412900,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.08,7.63,1.53,Tuesday,May,Q2,2024
1612,"May 15, 2024",453.87,458.39,453.24,458.29,2217700,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.66,5.15,0.92,Wednesday,May,Q2,2024
1613,"May 16, 2024",456.6,460.42,454.55,456.75,2070300,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.34,5.87,0.93,Thursday,May,Q2,2024
1614,"May 17, 2024",458.58,460.82,456.48,459.89,1655900,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.69,4.34,0.8,Friday,May,Q2,2024
1615,"May 20, 2024",460.37,463.59,454.86,455.19,2591500,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-1.02,8.73,1.57,Monday,May,Q2,2024
1616,"May 21, 2024",454.5,463.42,454.47,462.54,2762600,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.61,8.96,1.07,Tuesday,May,Q2,2024
1617,"May 22, 2024",459.54,462.46,452.06,454.64,2729500,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-1.71,10.4,0.99,Wednesday,May,Q2,2024
1618,"May 23, 2024",456.46,456.54,449.76,450.48,2254500,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.91,6.78,0.83,Thursday,May,Q2,2024
1619,"May 24, 2024",452.15,457.47,451.42,453.46,1932200,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.66,6.05,0.86,Friday,May,Q2,2024
1620,"May 28, 2024",452.24,455.93,451.23,452.12,1930800,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.3,4.7,1.0,Tuesday,May,Q2,2024
1621,"May 29, 2024",447.23,451.06,444.09,449.52,2315700,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.57,6.97,1.2,Wednesday,May,Q2,2024
1622,"May 30, 2024",448.12,450.95,442.77,445.38,2135000,2.75,0.0,GS,"The Goldman Sachs Group, Inc.",-0.92,8.17,0.92,Thursday,May,Q2,2024
1623,"May 31, 2024",444.91,451.85,443.29,451.6,2638300,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.4,8.56,1.24,Friday,May,Q2,2024
1624,"June 03, 2024",453.92,453.92,445.35,450.07,1930700,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.34,8.58,0.73,Monday,June,Q2,2024
1625,"June 04, 2024",445.64,452.78,444.37,450.39,1835000,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.07,8.41,0.95,Tuesday,June,Q2,2024
1626,"June 05, 2024",452.62,458.03,452.57,456.7,1678900,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.4,5.46,0.91,Wednesday,June,Q2,2024
1627,"June 06, 2024",456.84,459.51,452.08,453.16,1598000,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.78,7.43,0.95,Thursday,June,Q2,2024
1628,"June 07, 2024",450.53,456.19,449.6,450.01,1736100,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.7,6.59,1.09,Friday,June,Q2,2024
1629,"June 10, 2024",447.45,450.45,445.44,448.66,1698600,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.3,5.01,0.98,Monday,June,Q2,2024
1630,"June 11, 2024",446.18,446.99,438.6,439.48,1938200,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-2.05,8.39,1.14,Tuesday,June,Q2,2024
1631,"June 12, 2024",450.69,452.71,441.38,443.86,1733000,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.0,11.33,0.89,Wednesday,June,Q2,2024
1632,"June 13, 2024",441.91,443.49,437.38,441.54,1849100,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.52,6.1,1.07,Thursday,June,Q2,2024
1633,"June 14, 2024",437.22,443.4,434.42,441.65,1559100,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.02,8.98,0.84,Friday,June,Q2,2024
1634,"June 17, 2024",440.3,445.92,438.61,445.33,1531600,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.83,7.31,0.98,Monday,June,Q2,2024
1635,"June 18, 2024",444.72,452.76,443.67,452.5,1798400,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.61,9.08,1.17,Tuesday,June,Q2,2024
1636,"June 20, 2024",453.06,455.45,450.33,453.11,2080600,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.14,5.11,1.16,Thursday,June,Q2,2024
1637,"June 21, 2024",453.73,453.85,445.05,445.33,3919200,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-1.72,8.8,1.88,Friday,June,Q2,2024
1638,"June 24, 2024",446.38,458.52,445.15,457.11,1882200,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",2.65,13.37,0.48,Monday,June,Q2,2024
1639,"June 25, 2024",454.51,459.08,451.83,452.45,1633400,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-1.02,7.25,0.87,Tuesday,June,Q2,2024
1640,"June 26, 2024",450.5,452.99,447.57,450.95,2131700,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.33,5.42,1.31,Wednesday,June,Q2,2024
1641,"June 27, 2024",444.93,444.93,438.03,441.15,2835200,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-2.17,6.9,1.33,Thursday,June,Q2,2024
1642,"June 28, 2024",445.25,452.41,444.68,447.44,3839700,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.43,7.73,1.35,Friday,June,Q2,2024
1643,"July 01, 2024",449.61,459.02,449.11,458.66,1850500,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",2.51,9.9,0.48,Monday,July,Q3,2024
1644,"July 02, 2024",456.53,461.24,454.64,460.59,1491800,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.42,6.6,0.81,Tuesday,July,Q3,2024
1645,"July 03, 2024",463.98,464.82,460.8,462.88,993900,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.5,4.03,0.67,Wednesday,July,Q3,2024
1646,"July 05, 2024",462.43,462.54,455.17,459.74,1593800,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.68,7.37,1.6,Friday,July,Q3,2024
1647,"July 08, 2024",462.61,469.74,459.04,459.81,2214300,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.02,10.7,1.39,Monday,July,Q3,2024
1648,"July 09, 2024",460.58,474.13,456.6,467.73,4525100,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.72,17.53,2.04,Tuesday,July,Q3,2024
1649,"July 10, 2024",467.42,474.69,464.78,473.73,1946000,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.28,9.9,0.43,Wednesday,July,Q3,2024
1650,"July 11, 2024",474.82,477.95,471.13,474.06,2251400,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.07,6.82,1.16,Thursday,July,Q3,2024
1651,"July 12, 2024",475.74,478.23,472.95,474.71,2727800,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.14,5.28,1.21,Friday,July,Q3,2024
1652,"July 15, 2024",475.07,487.68,471.17,486.92,3568200,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",2.57,16.51,1.31,Monday,July,Q3,2024
1653,"July 16, 2024",488.67,501.13,486.69,497.6,3981700,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",2.19,14.44,1.12,Tuesday,July,Q3,2024
1654,"July 17, 2024",497.58,503.99,494.05,496.77,3908900,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.17,9.94,0.98,Wednesday,July,Q3,2024
1655,"July 18, 2024",494.13,498.26,479.0,480.97,3320200,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-3.18,19.26,0.85,Thursday,July,Q3,2024
1656,"July 19, 2024",483.85,487.29,477.98,479.7,2032700,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.26,9.31,0.61,Friday,July,Q3,2024
1657,"July 22, 2024",479.34,484.19,477.18,481.79,1792500,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.44,7.01,0.88,Monday,July,Q3,2024
1658,"July 23, 2024",481.83,490.46,481.04,486.84,2020500,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.05,9.43,1.13,Tuesday,July,Q3,2024
1659,"July 24, 2024",483.98,490.64,480.58,481.45,1598600,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-1.11,10.06,0.79,Wednesday,July,Q3,2024
1660,"July 25, 2024",480.81,490.76,478.02,486.41,1489700,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.03,12.74,0.93,Thursday,July,Q3,2024
1661,"July 26, 2024",490.38,498.57,490.31,493.65,2249700,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.49,8.26,1.51,Friday,July,Q3,2024
1662,"July 29, 2024",495.02,496.59,485.77,487.41,1599500,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-1.26,10.82,0.71,Monday,July,Q3,2024
1663,"July 30, 2024",492.94,503.98,492.93,500.22,2642500,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",2.63,11.05,1.65,Tuesday,July,Q3,2024
1664,"July 31, 2024",499.42,511.68,499.42,503.54,2658900,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.66,12.27,1.01,Wednesday,July,Q3,2024
1665,"August 01, 2024",504.5,508.48,489.35,494.73,4006800,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-1.75,19.13,1.51,Thursday,August,Q3,2024
1666,"August 02, 2024",485.81,489.13,462.17,465.57,6115500,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-5.89,26.96,1.53,Friday,August,Q3,2024
1667,"August 05, 2024",442.76,458.19,432.65,454.07,4177200,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-2.47,25.53,0.68,Monday,August,Q3,2024
1668,"August 06, 2024",456.04,470.13,452.5,465.15,2209300,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",2.44,17.63,0.53,Tuesday,August,Q3,2024
1669,"August 07, 2024",474.22,483.28,467.47,467.91,2587600,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.59,15.81,1.17,Wednesday,August,Q3,2024
1670,"August 08, 2024",472.72,482.47,472.02,480.53,1936400,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",2.7,10.46,0.75,Thursday,August,Q3,2024
1671,"August 09, 2024",479.79,486.7,477.0,484.97,1622700,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.92,9.69,0.84,Friday,August,Q3,2024
1672,"August 12, 2024",484.97,487.56,478.53,480.27,1839300,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",-0.97,9.02,1.13,Monday,August,Q3,2024
1673,"August 13, 2024",485.0,487.95,481.22,486.64,1243700,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.33,6.73,0.68,Tuesday,August,Q3,2024
1674,"August 14, 2024",487.59,493.97,483.13,493.32,1545600,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",1.37,10.83,1.24,Wednesday,August,Q3,2024
1675,"August 15, 2024",499.56,501.44,492.89,493.64,1732300,0.0,0.0,GS,"The Goldman Sachs Group, Inc.",0.06,8.56,1.12,Thursday,August,Q3,2024
